date,decision_id,consensus_category,buy_vote_count,supporting_agents,dissenting_agents,trade_executed,net_return,reflection_category,decision_summary,outcome_summary,identified_strengths,identified_weaknesses,inconsistencies,diagnostic_labels,explainability_score
2026-01-28,decision_98bb18ff0cee43cab581d3014aab9af5,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -1.463108%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9130800204311788
2026-01-29,decision_549db1bb9cfc45c0a1b228125700f674,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.548660%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9230834631513212
2026-01-30,decision_858a2ce7453543448c04cfcaa2c92a41,SINGLE_BUY,1,MA,SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.345809%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and SM issued different analytical votes. | MA and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): SM, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | CORRECT_TRADE_REJECTION,0.7927237959185491
2026-02-02,decision_d07edc307ee944279c5c4ce61b0b500f,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 1.850281%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9358648003796027
2026-02-03,decision_74528d5c141546d38c651e628aba3db4,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -2.694820%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9186687613210908
2026-02-04,decision_3b1315cca60144378f14d22e063f96d9,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -2.556263%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.920336162025589
2026-02-05,decision_7bb30544039f427da3a134a2f7672d1a,SINGLE_BUY,1,SM,MA|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -1.086556%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and SM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | CORRECT_TRADE_REJECTION,0.7770885220126551
2026-02-06,decision_8f18232519e84a5889c43689dde757a8,UNANIMOUS_BUY,3,MA|SM|RM,,True,0.036573886378317766,CONSISTENT_SUCCESS,EX executed an Open-to-Close trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was BUY using MAJORITY_CONSENSUS. 3 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_BUY. Execution rationale: Configuration 4 majority BUY consensus: 3/3 agents voted BUY.,"The executed trade outcome was PROFIT. Portfolio net return was 3.657389%; capital changed from $100,000.00 to $103,657.39.",All three analytical agents reached the same directional decision. | The resolved BUY decision produced a positive net Open-to-Close return.,,,CONFIG_4_MA_SM_RM_EX_RF | TRADE_EXECUTED | PROFITABLE_OUTCOME | FULL_AGENT_AGREEMENT | UNANIMOUS_BUY | CONSENSUS_UNANIMOUS_BUY,0.9454082927629676
2026-02-09,decision_e6cbbdd8ed164ce78d8065c026dc504e,SINGLE_BUY,1,RM,MA|SM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.219562%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and RM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA, SM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | CORRECT_TRADE_REJECTION,0.8025465069949101
2026-02-10,decision_7d1128ca173544d384692565cb457b2a,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.980771%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.919322898266896
2026-02-11,decision_fd439c64aeba41ad8032177ce4ac3d56,SINGLE_BUY,1,RM,MA|SM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -2.011939%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and RM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA, SM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | CORRECT_TRADE_REJECTION,0.8093459794089727
2026-02-12,decision_92a1b4f14e914f828076bebebdae5149,SM_RM_BUY,2,SM|RM,MA,True,-0.022365932157450363,CONSISTENT_FAILURE,EX executed an Open-to-Close trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was BUY using MAJORITY_CONSENSUS. 2 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SM_RM_BUY. Execution rationale: Configuration 4 majority BUY consensus: 2/3 agents voted BUY.,"The executed trade outcome was LOSS. Portfolio net return was -2.236593%; capital changed from $103,657.39 to $101,338.99.",The configured majority-vote rule resolved differing analytical perspectives deterministically.,The resolved BUY decision produced a negative net Open-to-Close return.,MA and SM issued different analytical votes. | MA and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA.,CONFIG_4_MA_SM_RM_EX_RF | TRADE_EXECUTED | LOSING_OUTCOME | PARTIAL_AGENT_AGREEMENT | MAJORITY_BUY | CONSENSUS_SM_RM_BUY | MATERIAL_TRADE_LOSS,0.7828622418429372
2026-02-13,decision_f1c7912f45294fca87270670d830ecda,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.145224%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | LOW_CONFIDENCE | CORRECT_TRADE_REJECTION,0.8992833650073936
2026-02-17,decision_34f4d76ed0224bb2bdf4fc1779b73568,SINGLE_BUY,1,SM,MA|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 1.423497%.,The configured majority-vote rule resolved differing analytical perspectives deterministically.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,"MA and SM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | LOW_CONFIDENCE | MISSED_PROFITABLE_OPPORTUNITY,0.809712458455303
2026-02-18,decision_b505d74eceeb4c1fa3205d4647d3b5a0,SINGLE_BUY,1,RM,MA|SM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 1.245401%.,The configured majority-vote rule resolved differing analytical perspectives deterministically.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,"MA and RM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA, SM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | MISSED_PROFITABLE_OPPORTUNITY,0.7844724044056338
2026-02-19,decision_ad0cea167ba5474cb2b47ece51ecd491,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 0.419869%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9364642210196596
2026-02-20,decision_709fab86091243888b36aa1a74814610,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 2.511524%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.937013768566454
2026-02-23,decision_13e297d09b8d44febe75b58897f4c38e,SINGLE_BUY,1,RM,MA|SM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -1.459232%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and RM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA, SM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | CORRECT_TRADE_REJECTION,0.8044066709281357
2026-02-24,decision_17b09baba45a46e18117aa0109cace90,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 1.403128%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9390748472731002
2026-02-25,decision_4edd2f3664ea4294b31bee2d529e6837,SINGLE_BUY,1,MA,SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.014507%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and SM issued different analytical votes. | MA and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): SM, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | CORRECT_TRADE_REJECTION,0.7815997319510105
